"ANO","MES","BERCO","TIPO_INSTALACAO","TERMINAL","PERFIL_CARGA","TIPO_MOVIMENTO","NAVEGACAO","SENTIDO_CARGA","CARGA","TONELADAS","TEUS","UNIDADES"
"2023","03",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,303.9,20,10
"2023","03",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SUCOS,541.35,36,18
"2023","03",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SEM CARGAS,18.4,8,4
"2023","03",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,CARNES,31.38,2,1
"2023","03",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,OUTRAS MERCADORIAS,979.172,62,31
"2023","03",EPORT I, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,SEM CARGAS,14.63,6,3
"2023","03",EPORT III, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,550.427,36,18
"2023","03",EPORT III, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SUCOS,407.72,26,13
"2023","03",EPORT III, ,EMBRAPORT - TPF,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,900.83,32,32
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,OUTRAS MERCADORIAS,502.511,48,25
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SEM CARGAS,426.8,194,194
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,GRÃOS E FARELO,934.58,51,38
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CELULOSE,43.86,4,2
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,8214.65,724,412
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,159.18,14,9
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,330.99,16,12
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,3965.16,242,171
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,175.86,8,6
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SUCOS,39.95,2,2
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,ÓLEO DE ORIGEM VEGETAL,26.65,1,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,OUTRAS MERCADORIAS,502.511,48,25
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,307.34,34,19
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,PRODUTOS QUÍMICOS,11.489,1,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,33.07,2,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,261.06,18,9
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SUCOS,33.25,2,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,121.07,8,7
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SEM CARGAS,22.8,12,6
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,108.86,8,4
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,164.95,10,5
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,111.95,10,5
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,189.89,16,8
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,122.437,12,6
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SEM CARGAS,68.4,36,18
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,3.56,2,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,26.07,2,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,SEM CARGAS,29.4,14,7
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,212.9,9,9
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,5.35,1,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,71.25,3,3
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,36.39,3,3
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,PETRÓLEO E DERIVADOS,135.599,6,6
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,PETRÓLEO E DERIVADOS,113.162,5,5
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,501.842,42,22
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,PRODUTOS DA INDÚSTRIA QUÍMICA,36.55,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,FERTILIZANTES,25.25,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS QUÍMICOS,78.937,6,3
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,10237.675,876,495
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,190.576,18,10
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS QUÍMICOS,455.612,34,20
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS QUÍMICOS,700.061,53,34
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SEM CARGAS,220.0,100,100
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,GRÃOS E FARELO,1909.7,89,89
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,5340.53,418,245
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,83.81,6,4
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,261.4,22,11
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,174.87,8,8
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,AÇÚCAR,1251.54,83,48
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,GRÃOS E FARELO,29.39,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,56.702,3,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,ÓLEO DE ORIGEM VEGETAL,31.641,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,OUTRAS MERCADORIAS,131.315,8,4
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS QUÍMICOS,70.0,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,300.02,18,9
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,64.99,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,106.48,12,6
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,OUTRAS MERCADORIAS,131.315,8,4
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,25.912,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,38.5,3,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SEM CARGAS,19.0,10,5
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,OUTRAS MERCADORIAS,66.74,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,67.624,8,4
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,45.788,8,4
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,65.51,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,128.22,14,7
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SUCOS,22.21,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,OUTRAS MERCADORIAS,66.74,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,CARNES,66.66,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SEM CARGAS,7.6,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,PETRÓLEO E DERIVADOS,109.554,5,5
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,234.21,11,11
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,18.386,1,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,140.924,6,6
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,46.825,2,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS QUÍMICOS,22.25,1,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,"COMBUSTÍVEIS, ÓLEOS E PRODUTOS M",101.325,4,4
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,17.4,2,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,GRÃOS E FARELO,12.58,2,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,FERTILIZANTES,14.26,1,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,2169.489,176,110
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,36.51,3,2
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,SEM CARGAS,4.4,2,2
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,FERTILIZANTES,14.712,1,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PETRÓLEO E DERIVADOS,415.325,20,19
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,15328.149,1148,716
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,"COMBUSTÍVEIS, ÓLEOS E PRODUTOS M",1184.705,50,50
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,486.985,24,22
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS QUÍMICOS,864.902,33,33
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS QUÍMICOS,305.114,23,14
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,2121.654,88,78
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,35.0,1,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,FERTILIZANTES,24.95,1,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,ÓLEO DE ORIGEM VEGETAL,197.012,13,7
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SEM CARGAS,3.8,2,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,64.898,3,3
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,OUTRAS MERCADORIAS,94.644,6,3
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,CARNES,19.9,2,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,1200.027,104,52
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS QUÍMICOS,60.65,4,2
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SEM CARGAS,193.8,102,51
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,OUTRAS MERCADORIAS,94.644,6,3
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,17.877,3,2
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,404.313,45,24
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,OUTRAS MERCADORIAS,31.5,2,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,88.591,6,3
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,GRÃOS E FARELO,50.225,8,4
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,1116.131,88,45
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SEM CARGAS,95.0,50,25
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,OUTRAS MERCADORIAS,31.5,2,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,11.8,2,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,117.938,7,4
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,PRODUTOS DA INDÚSTRIA QUÍMICA,23.09,1,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,29.012,1,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,22.675,1,1
"2023","03",BTP III, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,PRODUTOS QUÍMICOS,77.55,3,3
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,OUTRAS MERCADORIAS,32.308,6,3
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,3773.429,237,136
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,PRODUTOS QUÍMICOS,48.62,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,12.676,2,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,GRÃOS E FARELO,978.19,45,45
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,ETANOL,305.63,20,10
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,4066.74,308,175
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS QUÍMICOS,90.06,4,4
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,154.48,9,8
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,ÓLEO DE ORIGEM VEGETAL,329.8,14,14
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,AÇÚCAR,928.75,70,35
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,OUTRAS MERCADORIAS,32.308,6,3
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,OUTRAS MERCADORIAS,759.087,64,40
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE TRANSBO,PRODUTOS QUÍMICOS,29.331,1,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,CARNES,16.777,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,CARNES,98.448,6,3
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,144.607,10,5
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,CARNES,30.127,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,SUCOS,62.58,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,96.46,6,3
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,119.28,10,5
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,SUCOS,156.81,10,5
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,7.27,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,CARNES,32.75,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,OUTRAS MERCADORIAS,61.94,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CARNES,32.87,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,46.65,4,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,OUTRAS MERCADORIAS,8.08,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE REMOCAO,OUTRAS MERCADORIAS,8.08,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA TRANSBO,ÓLEO DE ORIGEM VEGETAL,395.21,15,15
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,OUTRAS MERCADORIAS,50.525,2,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,PRODUTOS DA INDÚSTRIA QUÍMICA,48.25,2,2
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,OUTRAS MERCADORIAS,403.69,34,18
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,GRÃOS E FARELO,32.09,2,1
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESCARGA REMOCAO,SEM CARGAS,915.8,482,241
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,DESEMBARQUE,SEM CARGAS,8.2,4,3
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,OUTRAS MERCADORIAS,1998.94,150,75
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,GRÃOS E FARELO,763.8,39,34
"2023","03",BTP I, ,BRASIL TERMINAL ,CARGA CONTEINERIZADA, ,LONGO CURSO,EMBARQUE,CELULOSE,938.49,64,32
